x,y
0.5,0.0
0.0,0.8549232714522536
0.0848478064594647,1.0
0.6696956129189293,1.1102230246251565E-16
1.0,0.564769814356761
0.745456580621606,1.0
0.16060877416214137,1.1102230246251565E-16
0.0,0.27461635726126826
0.42423903229732324,1.0
1.0,0.015537099834224688
